player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,air_yards_share,wopr,wr_points_allowed,wr_rank_allowed
Brandin Cooks,DAL,13,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",12.5,16.5,4,0.1,4,45.0,1,0.18340611,0.27838427,28.9,17.0
Brandin Cooks,DAL,14,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",3.7,5.7,5,0.12820514,2,37.0,0,0.2744361,0.38441294,36.6,13.0
Brandin Cooks,DAL,15,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",1.0,3.0,6,0.1875,2,10.0,0,0.41255605,0.5700392,24.5,26.0
Brandin Cooks,DAL,16,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",8.3,10.3,2,0.0625,2,14.0,1,0.07909604,0.14911723,28.1,14.0
Brandin Cooks,DAL,17,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",12.0,17.0,8,0.21621622,5,60.0,1,0.4395887,0.6320364,32.4,8.0
Brandin Cooks,DAL,18,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",10.2,16.2,8,0.2,6,39.0,1,0.37089202,0.55962443,35.4,27.0
Brandin Cooks,DAL,19,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",5.3,11.3,8,0.13793103,6,47.0,0,0.18940938,0.3394831,27.1,12.0
Davante Adams,LV,1,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",6.6,12.6,9,0.34615386,6,66.0,0,0.5191257,0.8826187,24.9,1.0
Davante Adams,LV,2,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",14.4,20.4,8,0.3478261,6,84.0,1,0.45876288,0.84287316,24.5,26.0
Davante Adams,LV,3,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",29.2,42.2,20,0.45454547,13,172.0,2,0.5263158,1.0502392,27.5,16.0
Davante Adams,LV,4,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",7.5,15.5,13,0.34210527,8,75.0,0,0.5873016,0.924269,32.8,15.0
Davante Adams,LV,5,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",4.5,8.5,4,0.13793103,4,45.0,0,0.07284768,0.25788993,27.1,12.0
Davante Adams,LV,6,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",2.9,4.9,5,0.16129032,2,29.0,0,0.2430279,0.41205502,27.7,31.0
Davante Adams,LV,7,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",5.7,12.7,12,0.26666668,7,57.0,0,0.2631579,0.5842105,25.5,5.0
Davante Adams,LV,8,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",1.1,2.1,7,0.33333334,1,11.0,0,0.5940171,0.91581196,32.4,8.0
Davante Adams,LV,9,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",3.4,7.4,7,0.29166666,4,34.0,0,0.3707317,0.6970122,31.6,24.0
Davante Adams,LV,10,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",8.6,14.6,13,0.52,6,86.0,0,0.8974359,1.4082052,17.4,9.0
Davante Adams,LV,11,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",14.2,21.2,13,0.34210527,7,82.0,1,0.4631829,0.83738595,28.1,14.0
Davante Adams,LV,12,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",7.3,12.3,7,0.21875,5,73.0,0,0.46666667,0.65479165,22.2,30.0
Davante Adams,LV,14,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",5.3,12.3,10,0.3448276,7,53.0,0,0.5564516,0.90675753,30.8,22.0
Davante Adams,LV,15,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",16.1,24.1,12,0.3529412,8,101.0,1,0.32142857,0.75441176,32.8,15.0
Davante Adams,LV,16,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",0.4,1.4,6,0.31578946,1,4.0,0,0.53594774,0.8488476,22.2,30.0
Davante Adams,LV,17,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",24.6,37.6,21,0.45652175,13,126.0,2,0.55036855,1.0700406,25.5,11.0
Davante Adams,LV,18,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",10.6,15.6,8,0.2962963,5,46.0,1,0.1826484,0.57229835,24.9,1.0
Mike Evans,TB,1,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",12.6,18.6,10,0.3125,6,66.0,1,0.5,0.81875,30.8,22.0
Mike Evans,TB,2,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",23.1,29.1,8,0.25,6,171.0,1,0.44047618,0.68333334,25.5,5.0
Mike Evans,TB,3,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",12.0,17.0,10,0.4,5,60.0,1,0.56439394,0.99507576,36.6,13.0
Mike Evans,TB,4,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",4.0,7.0,3,0.1,3,40.0,0,0.21621622,0.30135134,25.4,18.0
Mike Evans,TB,6,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",4.9,8.9,10,0.27027026,4,49.0,0,0.2866817,0.6060826,32.4,8.0
Mike Evans,TB,7,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",14.2,20.2,8,0.19512194,6,82.0,1,0.2852459,0.49235505,22.6,10.0
Mike Evans,TB,8,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",9.9,12.9,6,0.15384616,3,39.0,1,0.392,0.5051692,24.5,26.0
Mike Evans,TB,9,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",8.7,12.7,5,0.16666667,4,87.0,0,0.31060606,0.46742424,26.9,6.0
Mike Evans,TB,10,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",20.3,26.3,10,0.3448276,6,143.0,1,0.5444126,0.8983302,30.5,32.0
Mike Evans,TB,11,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",10.3,15.3,12,0.27906978,5,43.0,1,0.4915254,0.7626724,27.8,25.0
Mike Evans,TB,12,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",19.0,25.0,9,0.3,6,70.0,2,0.5707547,0.8495283,25.5,11.0
Mike Evans,TB,13,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",22.2,29.2,12,0.44444445,7,162.0,1,0.69966996,1.1564356,22.5,21.0
Mike Evans,TB,14,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",0.8,1.8,6,0.20689656,1,8.0,0,0.25441697,0.4884367,22.6,10.0
Mike Evans,TB,15,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",11.7,15.7,6,0.22222222,4,57.0,1,0.24255319,0.50312054,27.1,12.0
Mike Evans,TB,16,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",20.6,27.6,9,0.25714287,7,86.0,2,0.34061137,0.6241422,29.3,7.0
Mike Evans,TB,17,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",7.0,10.0,4,0.121212125,3,70.0,0,0.24825175,0.3555944,25.4,18.0
Mike Evans,TB,18,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",2.2,5.2,8,0.2580645,3,22.0,0,0.48547718,0.7269308,22.5,21.0
Mike Evans,TB,19,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",4.8,7.8,7,0.2,3,48.0,0,0.41744548,0.59221184,36.6,13.0
Mike Evans,TB,20,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",20.7,28.7,12,0.30769232,8,147.0,1,0.55279505,0.848495,32.4,8.0
Allen Robinson,PIT,1,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",6.4,11.4,8,0.17777778,5,64.0,0,0.17431192,0.38868502,27.8,25.0
Allen Robinson,PIT,2,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",1.2,3.2,3,0.10344828,2,12.0,0,0.10526316,0.22885662,21.8,28.0
Allen Robinson,PIT,3,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",2.4,6.4,4,0.14814815,4,24.0,0,0.07589286,0.27534723,25.9,20.0
Allen Robinson,PIT,4,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",0.8,1.8,2,0.074074075,1,8.0,0,0.06321839,0.15536399,26.9,6.0
Allen Robinson,PIT,5,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",2.9,7.9,9,0.29032257,5,29.0,0,0.21666667,0.5871505,25.1,23.0
Allen Robinson,PIT,7,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",0.7,1.7,1,0.04347826,1,7.0,0,0.034146342,0.08911983,,
Allen Robinson,PIT,8,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",0.0,0.0,1,0.025,0,0.0,0,0.08963586,0.100245096,29.3,7.0
Allen Robinson,PIT,9,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",1.0,2.0,2,0.06896552,1,10.0,0,0.108843535,0.17963876,30.5,32.0
Allen Robinson,PIT,11,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",2.0,5.0,4,0.16,3,20.0,0,0.105882354,0.31411764,21.8,28.0
Allen Robinson,PIT,12,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",1.1,2.1,1,0.03125,1,11.0,0,-0.0037453184,0.04425328,29.7,3.0
Allen Robinson,PIT,13,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",1.9,4.9,3,0.11111111,3,19.0,0,0.08071749,0.22316891,27.1,19.0
Allen Robinson,PIT,14,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",2.1,3.1,3,0.08571429,1,21.0,0,0.20503597,0.2720966,27.7,31.0
Allen Robinson,PIT,15,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",1.9,4.9,3,0.115384616,3,19.0,0,0.049808428,0.20794283,25.5,11.0
Allen Robinson,PIT,16,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",3.6,7.6,4,0.16,4,36.0,0,0.12133891,0.32493722,29.7,3.0
Allen Robinson,PIT,18,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",0.0,0.0,1,0.05,0,0.0,0,0.18055555,0.2013889,25.1,23.0
Allen Robinson,PIT,19,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",1.2,3.2,3,0.078947365,2,12.0,0,0.014184397,0.12835012,24.5,26.0
Amari Cooper,CLE,1,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",3.7,6.7,7,0.2413793,3,37.0,0,0.37082067,0.6216434,29.7,3.0
Amari Cooper,CLE,2,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",9.0,16.0,10,0.25,7,90.0,0,0.3443038,0.61601263,27.5,16.0
Amari Cooper,CLE,3,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",17.6,24.6,8,0.2580645,7,116.0,1,0.6196581,0.82085747,30.5,32.0
Amari Cooper,CLE,4,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",1.6,2.6,6,0.1764706,1,16.0,0,0.42333335,0.5610392,25.1,23.0
Amari Cooper,CLE,6,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",10.8,14.8,8,0.24242425,4,108.0,0,0.42105263,0.6583732,27.8,25.0
Amari Cooper,CLE,7,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",2.2,4.2,8,0.22857143,2,22.0,0,0.4522059,0.65940124,25.5,11.0
Amari Cooper,CLE,8,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",8.9,14.9,11,0.36666667,6,89.0,0,0.47528517,0.8826996,28.9,17.0
Amari Cooper,CLE,9,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",19.9,24.9,5,0.17857143,5,139.0,1,0.5273632,0.63701135,27.1,19.0
Amari Cooper,CLE,10,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",9.8,15.8,9,0.28125,6,98.0,0,0.39739415,0.7000509,25.1,23.0
Amari Cooper,CLE,11,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",3.4,7.4,8,0.19512194,4,34.0,0,0.4178082,0.5851487,27.5,16.0
Amari Cooper,CLE,12,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",1.6,3.6,6,0.15384616,2,16.0,0,0.15570934,0.33976576,24.9,1.0
Amari Cooper,CLE,13,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",3.4,6.4,5,0.12195122,3,34.0,0,0.061143983,0.22572762,,
Amari Cooper,CLE,14,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",5.7,12.7,14,0.3255814,7,77.0,0,0.51038575,0.84564215,29.3,7.0
Amari Cooper,CLE,15,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",16.9,20.9,8,0.18181819,4,109.0,1,0.3449198,0.5141711,25.5,5.0
Amari Cooper,CLE,16,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",40.5,51.5,15,0.3488372,11,265.0,2,0.63555557,0.9681447,26.9,6.0
Amari Cooper,CLE,19,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",5.9,9.9,5,0.11627907,4,59.0,0,0.23321554,0.3376695,26.9,6.0
DeVante Parker,NE,2,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",5.7,11.7,8,0.1904762,6,57.0,0,0.13756613,0.38201058,28.1,14.0
DeVante Parker,NE,3,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",1.9,3.9,3,0.11111111,2,19.0,0,0.17391305,0.2884058,17.4,9.0
DeVante Parker,NE,4,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",3.3,5.3,4,0.13793103,2,33.0,0,0.18666667,0.33756322,24.5,29.0
DeVante Parker,NE,5,2023,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",2.0,4.0,4,0.12903225,2,20.0,0,0.19354838,0.32903227,25.4,18.0
DeVante Parker,NE,6,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",0.7,1.7,3,0.09677419,1,7.0,0,0.30994153,0.36212036,25.9,20.0
DeVante Parker,NE,7,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",0.8,1.8,1,0.033333335,1,8.0,0,0.07,0.099,24.5,26.0
DeVante Parker,NE,8,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",1.4,2.4,2,0.071428575,1,14.0,0,0.05586592,0.146249,28.1,14.0
DeVante Parker,NE,12,2023,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",4.2,7.2,5,0.14285715,3,42.0,0,0.168,0.33188573,31.6,24.0
DeVante Parker,NE,13,2023,LAC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",6.4,10.4,9,0.375,4,64.0,0,0.5182482,0.9252737,32.8,15.0
DeVante Parker,NE,15,2023,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",4.4,9.4,5,0.16129032,5,44.0,0,0.21705426,0.39387348,22.2,30.0
DeVante Parker,NE,16,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",6.5,10.5,5,0.16129032,4,65.0,0,0.3287037,0.47202808,24.9,1.0
DeVante Parker,NE,17,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",1.5,2.5,2,0.083333336,1,15.0,0,0.11675127,0.2067259,24.5,26.0
DeVante Parker,NE,18,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",0.6,1.6,4,0.13793103,1,6.0,0,0.26101694,0.3896084,17.4,9.0
Nelson Agholor,BAL,2,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",12.3,17.3,6,0.18181819,5,63.0,1,0.34,0.5107273,29.7,3.0
Nelson Agholor,BAL,3,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",3.9,7.9,4,0.13333334,4,39.0,0,0.15425532,0.30797872,25.5,11.0
Nelson Agholor,BAL,4,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",0.4,1.4,2,0.11111111,1,4.0,0,0.08547009,0.22649573,21.8,28.0
Nelson Agholor,BAL,5,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",6.4,10.4,5,0.13157895,4,64.0,0,0.2014218,0.33836368,27.5,16.0
Nelson Agholor,BAL,6,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",4.0,6.0,3,0.10344828,2,40.0,0,0.17040358,0.27445492,30.5,32.0
Nelson Agholor,BAL,7,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",7.2,8.2,1,0.035714287,1,12.0,1,0.048582997,0.087579526,32.4,8.0
Nelson Agholor,BAL,8,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",0.0,0.0,1,0.03846154,0,0.0,0,0.08387097,0.116401985,27.1,19.0
Nelson Agholor,BAL,9,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",0.2,1.2,1,0.03125,1,2.0,0,-0.01119403,0.03903918,28.9,17.0
Nelson Agholor,BAL,10,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",0.0,0.0,2,0.08695652,0,0.0,0,0.125,0.21793479,21.8,28.0
Nelson Agholor,BAL,11,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",9.7,10.7,1,0.04347826,1,37.0,1,0.024561403,0.08241037,29.7,3.0
Nelson Agholor,BAL,12,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",2.1,3.1,2,0.06666667,1,21.0,0,0.15675676,0.20972973,32.8,15.0
Nelson Agholor,BAL,14,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",3.2,8.2,5,0.125,5,32.0,0,0.017110266,0.19947718,,
Nelson Agholor,BAL,15,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",0.0,0.0,1,0.04347826,0,0.0,0,0.039800994,0.093078084,29.3,7.0
Nelson Agholor,BAL,16,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",7.0,10.0,4,0.11764706,3,10.0,1,0.07065217,0.22592711,27.8,25.0
Nelson Agholor,BAL,17,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",1.8,3.8,2,0.09090909,2,18.0,0,0.032128513,0.15885359,28.1,14.0
Nelson Agholor,BAL,18,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",3.9,8.9,5,0.1923077,5,39.0,0,0.18300654,0.4165661,27.5,16.0
Nelson Agholor,BAL,20,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",7.2,9.2,4,0.1904762,2,12.0,1,0.15662651,0.39535284,26.9,6.0
Nelson Agholor,BAL,21,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",3.9,4.9,3,0.0882353,1,39.0,0,0.16167665,0.2455266,22.2,30.0
Stefon Diggs,BUF,1,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",16.2,26.2,13,0.33333334,10,102.0,1,0.4272152,0.7990506,17.4,9.0
Stefon Diggs,BUF,2,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",6.6,13.6,7,0.19444445,7,66.0,0,0.2035928,0.43418163,25.9,20.0
Stefon Diggs,BUF,3,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",11.1,19.1,12,0.375,8,111.0,0,0.39869282,0.841585,35.4,27.0
Stefon Diggs,BUF,4,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",30.0,36.0,7,0.28,6,120.0,3,0.3902439,0.6931707,28.1,14.0
Stefon Diggs,BUF,5,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",16.1,24.1,11,0.30555555,8,121.0,1,0.4262295,0.756694,29.3,7.0
Stefon Diggs,BUF,6,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",10.0,20.0,16,0.55172414,10,100.0,0,0.65106386,1.2833309,31.6,24.0
Stefon Diggs,BUF,7,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",11.8,17.8,12,0.30769232,6,58.0,1,0.5093023,0.8180501,27.7,31.0
Stefon Diggs,BUF,8,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",7.0,16.0,12,0.30769232,9,70.0,0,0.3148936,0.681964,30.8,2.0
Stefon Diggs,BUF,9,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",16.6,22.6,7,0.21875,6,86.0,1,0.20869565,0.47421196,29.7,3.0
Stefon Diggs,BUF,10,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",3.4,6.4,5,0.2,3,34.0,0,0.13761468,0.39633027,24.9,1.0
Stefon Diggs,BUF,11,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",2.7,6.7,8,0.27586207,4,27.0,0,0.23699422,0.5796891,17.4,9.0
Stefon Diggs,BUF,12,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",13.4,19.4,11,0.2244898,6,74.0,1,0.2276029,0.49605674,36.6,13.0
Stefon Diggs,BUF,14,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",2.4,6.4,11,0.30555555,4,24.0,0,0.32575756,0.68636364,22.2,30.0
Stefon Diggs,BUF,15,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",4.8,8.8,5,0.3846154,4,48.0,0,0.2792793,0.77241856,24.5,29.0
Stefon Diggs,BUF,16,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",2.9,7.9,8,0.3809524,5,29.0,0,0.41155234,0.8595152,32.8,15.0
Stefon Diggs,BUF,17,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",3.1,7.1,7,0.25,4,26.0,0,0.3253012,0.60271084,27.7,31.0
Stefon Diggs,BUF,18,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",8.7,15.7,8,0.21621622,7,87.0,0,0.29805014,0.5329594,28.1,14.0
Stefon Diggs,BUF,19,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",5.2,12.2,9,0.3,7,52.0,0,0.3298969,0.6809278,27.5,16.0
Stefon Diggs,BUF,20,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",2.8,5.8,8,0.21621622,3,21.0,0,0.37383178,0.5860066,22.2,30.0
