player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,carries,rushing_yards,rushing_tds,targets,target_share,receptions,receiving_yards,receiving_tds,rb_points_allowed,rb_rank_allowed
Rico Dowdle,DAL,9,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",0.8,0.8,2,8.0,0,0,,0,0.0,0,16.7,1.0
Rico Dowdle,DAL,10,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",13.9,13.9,12,79.0,1,0,,0,0.0,0,21.8,5.0
Rico Dowdle,DAL,11,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",2.0,4.0,8,23.0,0,2,0.05,2,-3.0,0,23.7,29.0
Rico Dowdle,DAL,12,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",8.6,9.6,3,11.0,0,1,0.03125,1,15.0,1,23.4,2.0
Rico Dowdle,DAL,13,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",2.2,3.2,5,15.0,0,1,0.025,1,7.0,0,23.8,12.0
Rico Dowdle,DAL,14,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",11.2,12.2,12,46.0,1,1,0.025641026,1,6.0,0,16.7,1.0
Rico Dowdle,DAL,15,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",1.2,3.2,3,4.0,0,3,0.09375,2,8.0,0,18.6,27.0
Rico Dowdle,DAL,16,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",0.4,0.4,2,4.0,0,2,0.0625,0,0.0,0,17.7,13.0
Rico Dowdle,DAL,18,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",10.0,13.0,9,46.0,0,4,0.1,3,54.0,0,23.4,2.0
Rico Dowdle,DAL,19,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu",4.5,6.5,2,11.0,0,3,0.05172414,2,14.0,0,20.4,17.0
J.K. Dobbins,BAL,1,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbuyzj3kv10xrq1rfy2l",9.7,11.7,8,22.0,1,3,0.14285715,2,15.0,0,17.6,19.0
Jonathan Taylor,IND,5,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",3.4,4.4,6,18.0,0,1,0.041666668,1,16.0,0,17.2,9.0
Jonathan Taylor,IND,6,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",6.5,11.5,8,19.0,0,6,0.115384616,5,46.0,0,17.8,11.0
Jonathan Taylor,IND,7,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",18.0,21.0,18,75.0,1,4,0.18181819,3,45.0,0,17.2,31.0
Jonathan Taylor,IND,8,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",9.7,10.7,12,95.0,0,2,0.05263158,1,2.0,0,16.5,23.0
Jonathan Taylor,IND,9,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",12.9,17.9,18,47.0,0,5,0.20833333,5,22.0,1,23.7,29.0
Jonathan Taylor,IND,10,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",13.5,14.5,23,69.0,1,1,0.03846154,1,6.0,0,17.8,15.0
Jonathan Taylor,IND,12,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",21.1,21.1,15,91.0,2,0,,0,0.0,0,15.6,8.0
Jonathan Taylor,IND,16,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",10.3,10.3,18,43.0,1,1,0.028571429,0,0.0,0,16.0,28.0
Jonathan Taylor,IND,17,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",16.4,17.4,21,96.0,1,1,0.05,1,8.0,0,20.8,20.0
Jonathan Taylor,IND,18,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ye4runp84oku1vnodsa7",25.6,27.6,30,188.0,1,2,0.08695652,2,8.0,0,17.6,19.0
Zack Moss,IND,2,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",16.7,20.7,18,88.0,1,4,0.12903225,4,19.0,0,17.6,19.0
Zack Moss,IND,3,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",20.5,22.5,30,122.0,0,3,0.071428575,2,23.0,1,16.7,24.0
Zack Moss,IND,4,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",9.0,9.0,18,70.0,0,1,0.041666668,0,0.0,0,,
Zack Moss,IND,5,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",31.5,33.5,23,165.0,2,2,0.083333336,2,30.0,0,17.2,9.0
Zack Moss,IND,6,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",11.9,17.9,7,21.0,1,7,0.13461539,6,38.0,0,17.8,11.0
Zack Moss,IND,7,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",6.2,7.2,18,57.0,0,2,0.09090909,1,5.0,0,17.2,31.0
Zack Moss,IND,8,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",13.4,14.4,11,66.0,1,1,0.02631579,1,8.0,0,16.5,23.0
Zack Moss,IND,9,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",2.6,2.6,7,26.0,0,0,,0,0.0,0,23.7,29.0
Zack Moss,IND,10,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",0.2,0.2,1,2.0,0,0,,0,0.0,0,17.8,15.0
Zack Moss,IND,12,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",7.0,9.0,8,55.0,0,3,0.075,2,15.0,0,15.6,8.0
Zack Moss,IND,13,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",5.7,7.7,19,51.0,0,3,0.07317073,2,6.0,0,17.2,9.0
Zack Moss,IND,14,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",5.6,9.6,13,28.0,0,8,0.21052632,4,28.0,0,19.6,10.0
Zack Moss,IND,15,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",9.3,12.3,4,13.0,0,3,0.11111111,3,20.0,1,20.4,16.0
Zack Moss,IND,18,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",3.0,3.0,6,30.0,0,0,,0,0.0,0,17.6,19.0
AJ Dillon,GB,1,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",3.6,5.6,13,19.0,0,3,0.11111111,2,17.0,0,21.0,22.0
AJ Dillon,GB,2,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",6.3,7.3,15,55.0,0,1,0.04,1,8.0,0,16.0,28.0
AJ Dillon,GB,3,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",3.3,3.3,11,33.0,0,0,,0,0.0,0,16.5,23.0
AJ Dillon,GB,4,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",1.1,1.1,5,11.0,0,1,0.029411765,0,0.0,0,14.0,4.0
AJ Dillon,GB,5,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",13.6,13.6,20,76.0,1,1,0.03448276,0,0.0,0,20.8,20.0
AJ Dillon,GB,7,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",9.5,11.5,15,61.0,0,2,0.0625,2,34.0,0,24.7,25.0
AJ Dillon,GB,8,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",5.2,10.2,6,11.0,0,5,0.125,5,41.0,0,17.1,6.0
AJ Dillon,GB,9,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",4.3,5.3,9,40.0,0,1,0.04,1,3.0,0,,
AJ Dillon,GB,10,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",8.1,9.1,9,70.0,0,3,0.08108108,1,11.0,0,20.4,16.0
AJ Dillon,GB,11,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",6.1,10.1,14,29.0,0,4,0.10526316,4,32.0,0,20.6,3.0
AJ Dillon,GB,12,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",8.1,11.1,14,43.0,0,3,0.1,3,38.0,0,14.0,4.0
AJ Dillon,GB,13,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",8.7,9.7,18,73.0,0,1,0.028571429,1,14.0,0,17.8,30.0
AJ Dillon,GB,14,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",7.8,9.8,15,53.0,0,3,0.078947365,2,25.0,0,21.8,5.0
AJ Dillon,GB,16,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",7.2,7.2,7,12.0,1,0,,0,0.0,0,23.7,29.0
AJ Dillon,GB,17,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dmngnuthwbzaxzekg53u",2.7,2.7,7,27.0,0,0,,0,0.0,0,17.1,6.0
La'Mical Perine,KC,9,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd2pagtwrgj0hopdspal",0.1,0.1,1,1.0,0,1,0.035714287,0,0.0,0,17.7,13.0
La'Mical Perine,KC,18,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd2pagtwrgj0hopdspal",10.9,13.9,21,76.0,0,4,0.13793103,3,33.0,0,20.6,3.0
D'Andre Swift,PHI,1,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",0.3,1.3,1,3.0,0,2,0.06666667,1,0.0,0,17.8,15.0
D'Andre Swift,PHI,2,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",24.1,27.1,28,175.0,1,3,0.13636364,3,6.0,0,17.1,6.0
D'Andre Swift,PHI,3,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",13.8,14.8,16,130.0,0,2,0.057142857,1,8.0,0,15.6,8.0
D'Andre Swift,PHI,4,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",13.9,17.9,14,56.0,1,4,0.11764706,4,23.0,0,23.4,2.0
D'Andre Swift,PHI,5,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",10.8,16.8,17,70.0,0,6,0.1764706,6,38.0,0,,
D'Andre Swift,PHI,6,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",9.8,17.8,10,18.0,0,10,0.23255815,8,40.0,1,22.8,32.0
D'Andre Swift,PHI,7,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",7.5,10.5,15,62.0,0,3,0.1,3,13.0,0,17.7,13.0
D'Andre Swift,PHI,8,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",12.4,14.4,16,57.0,1,3,0.08571429,2,7.0,0,23.4,2.0
D'Andre Swift,PHI,9,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",7.4,9.4,18,43.0,0,2,0.0952381,2,31.0,0,17.3,26.0
D'Andre Swift,PHI,11,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",16.7,19.7,12,76.0,1,3,0.14285715,3,31.0,0,17.8,30.0
D'Andre Swift,PHI,12,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",8.4,9.4,14,80.0,0,1,0.035714287,1,4.0,0,18.6,27.0
D'Andre Swift,PHI,13,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",2.0,4.0,6,13.0,0,6,0.14285715,2,7.0,0,16.2,14.0
D'Andre Swift,PHI,14,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",3.9,3.9,11,39.0,0,0,,0,0.0,0,17.3,26.0
D'Andre Swift,PHI,15,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",7.5,9.5,18,74.0,0,3,0.1,2,1.0,0,23.8,12.0
D'Andre Swift,PHI,16,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",15.2,15.2,20,92.0,1,0,,0,0.0,0,21.8,5.0
D'Andre Swift,PHI,17,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",6.6,7.6,13,61.0,0,1,0.04347826,1,5.0,0,25.7,18.0
D'Andre Swift,PHI,19,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xlqznrxbapcjhxxazkbx",6.6,10.6,10,34.0,0,4,0.125,4,32.0,0,15.6,8.0
Darrynton Evans,CHI,6,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",3.4,4.4,9,32.0,0,1,0.041666668,1,2.0,0,17.1,6.0
Darrynton Evans,CHI,7,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",5.4,6.4,14,48.0,0,3,0.10344828,1,6.0,0,20.8,20.0
Darrynton Evans,CHI,8,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",10.0,13.0,4,18.0,1,4,0.10810811,3,22.0,0,20.6,3.0
Darrynton Evans,CHI,9,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",2.1,4.1,1,2.0,0,2,0.07692308,2,19.0,0,16.5,23.0
Darrynton Evans,CHI,10,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",0.5,0.5,2,5.0,0,2,0.0625,0,0.0,0,23.7,29.0
Darrynton Evans,MIA,12,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",1.6,1.6,2,16.0,0,0,,0,0.0,0,22.8,32.0
Antonio Gibson,WAS,1,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",-0.1,0.9,3,9.0,0,1,0.03448276,1,10.0,0,25.7,18.0
Antonio Gibson,WAS,2,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",5.3,8.3,2,9.0,0,3,0.0882353,3,44.0,0,24.7,25.0
Antonio Gibson,WAS,3,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",0.4,3.4,2,17.0,0,5,0.1724138,3,7.0,0,18.6,27.0
Antonio Gibson,WAS,4,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",2.6,3.6,6,19.0,0,1,0.025641026,1,7.0,0,16.7,1.0
Antonio Gibson,WAS,5,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",6.4,10.4,0,0.0,0,6,0.125,4,64.0,0,21.0,22.0
Antonio Gibson,WAS,6,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",7.6,8.6,3,15.0,0,1,0.04761905,1,1.0,1,16.0,28.0
Antonio Gibson,WAS,7,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",3.1,5.1,2,7.0,0,2,0.055555556,2,24.0,0,21.8,5.0
Antonio Gibson,WAS,8,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",4.2,9.2,2,14.0,0,5,0.09803922,5,28.0,0,16.7,1.0
Antonio Gibson,WAS,9,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",7.6,12.6,6,34.0,0,5,0.11363637,5,42.0,0,17.8,15.0
Antonio Gibson,WAS,10,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",11.5,16.5,4,13.0,0,6,0.14285715,5,42.0,1,23.8,12.0
Antonio Gibson,WAS,12,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",3.7,6.7,6,21.0,0,4,0.09090909,3,16.0,0,17.3,26.0
Antonio Gibson,WAS,13,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",7.2,11.2,10,35.0,0,5,0.22727273,4,37.0,0,17.7,13.0
Antonio Gibson,WAS,15,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",3.5,8.5,4,15.0,0,5,0.14705883,5,20.0,0,,
Antonio Gibson,WAS,16,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",9.2,10.2,9,30.0,1,2,0.0625,1,2.0,0,22.8,32.0
Antonio Gibson,WAS,17,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",3.6,5.6,4,19.0,0,4,0.15384616,2,17.0,0,16.2,14.0
Antonio Gibson,WAS,18,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",3.6,6.6,2,8.0,0,4,0.14285715,3,28.0,0,17.3,26.0
Anthony McFarland,PIT,1,2023,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dwt64mh92t2qztepvswo",1.1,3.1,0,0.0,0,2,0.044444446,2,11.0,0,16.2,14.0
Clyde Edwards-Helaire,KC,1,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",2.9,3.9,6,22.0,0,1,0.027027028,1,7.0,0,14.0,4.0
Clyde Edwards-Helaire,KC,2,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",1.7,3.7,1,0.0,0,2,0.05,2,17.0,0,17.8,11.0
Clyde Edwards-Helaire,KC,3,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",11.7,12.7,15,55.0,1,1,0.027027028,1,2.0,0,21.0,22.0
Clyde Edwards-Helaire,KC,4,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",1.3,2.3,3,12.0,0,1,0.03448276,1,1.0,0,22.8,32.0
Clyde Edwards-Helaire,KC,5,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.4,0.4,3,4.0,0,0,,0,0.0,0,17.1,6.0
Clyde Edwards-Helaire,KC,6,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",1.6,2.6,2,7.0,0,1,0.025641026,1,9.0,0,24.7,25.0
Clyde Edwards-Helaire,KC,7,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.5,0.5,2,5.0,0,1,0.025,0,0.0,0,20.6,3.0
Clyde Edwards-Helaire,KC,8,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.4,0.4,1,4.0,0,0,,0,0.0,0,24.7,25.0
Clyde Edwards-Helaire,KC,11,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",2.0,2.0,2,20.0,0,0,,0,0.0,0,16.7,1.0
Clyde Edwards-Helaire,KC,12,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.5,0.5,3,5.0,0,0,,0,0.0,0,20.8,20.0
Clyde Edwards-Helaire,KC,13,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",1.4,2.4,2,6.0,0,2,0.06666667,1,8.0,0,20.4,17.0
Clyde Edwards-Helaire,KC,14,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",6.8,8.8,11,39.0,0,4,0.102564104,2,29.0,0,18.6,27.0
Clyde Edwards-Helaire,KC,15,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",16.1,20.1,13,37.0,0,4,0.114285715,4,64.0,1,17.8,15.0
Clyde Edwards-Helaire,KC,16,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",4.8,7.8,4,6.0,0,3,0.07317073,3,42.0,0,20.8,20.0
Clyde Edwards-Helaire,KC,18,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",1.0,2.0,2,1.0,0,2,0.06896552,1,9.0,0,20.6,3.0
Clyde Edwards-Helaire,KC,19,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.6,1.6,7,21.0,0,1,0.029411765,1,5.0,0,17.7,13.0
Clyde Edwards-Helaire,KC,20,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",3.0,4.0,2,31.0,0,1,0.04761905,1,-1.0,0,18.6,27.0
Clyde Edwards-Helaire,KC,21,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.4,2.4,1,1.0,0,2,0.055555556,2,3.0,0,16.7,24.0
Clyde Edwards-Helaire,KC,22,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lgwe3vcpwh3db31b2obg",0.0,0.0,1,0.0,0,0,,0,0.0,0,16.2,14.0
Joshua Kelley,LAC,1,2023,MIA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",15.1,15.1,16,91.0,1,1,0.032258064,0,0.0,0,17.7,13.0
Joshua Kelley,LAC,2,2023,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",3.9,3.9,13,39.0,0,1,0.025641026,0,0.0,0,17.2,9.0
Joshua Kelley,LAC,3,2023,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",1.7,2.7,11,12.0,0,1,0.020833334,1,5.0,0,17.1,6.0
Joshua Kelley,LAC,4,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",6.5,6.5,17,65.0,0,0,,0,0.0,0,20.8,20.0
Joshua Kelley,LAC,6,2023,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",0.4,1.4,1,2.0,0,2,0.054054055,1,2.0,0,17.3,26.0
Joshua Kelley,LAC,7,2023,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",13.5,13.5,7,75.0,1,0,,0,0.0,0,17.8,30.0
Joshua Kelley,LAC,8,2023,CHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",2.1,2.1,6,21.0,0,0,,0,0.0,0,21.0,22.0
Joshua Kelley,LAC,9,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",2.2,3.2,3,18.0,0,1,0.035714287,1,4.0,0,22.8,32.0
Joshua Kelley,LAC,10,2023,DET,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",1.6,1.6,5,16.0,0,0,,0,0.0,0,14.0,4.0
Joshua Kelley,LAC,11,2023,GB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",1.3,1.3,6,13.0,0,0,,0,0.0,0,20.4,17.0
Joshua Kelley,LAC,12,2023,BAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",1.4,3.4,3,8.0,0,2,0.048780486,2,6.0,0,16.7,24.0
Joshua Kelley,LAC,13,2023,NE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",2.5,4.5,6,16.0,0,3,0.083333336,2,9.0,0,17.8,15.0
Joshua Kelley,LAC,14,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",0.6,0.6,3,6.0,0,0,,0,0.0,0,24.7,25.0
Joshua Kelley,LAC,15,2023,LV,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",0.8,1.8,5,22.0,0,1,0.032258064,1,6.0,0,20.8,20.0
Joshua Kelley,LAC,16,2023,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",-0.2,-0.2,1,-2.0,0,0,,0,0.0,0,18.6,27.0
Joshua Kelley,LAC,17,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",0.2,0.2,2,2.0,0,0,,0,0.0,0,24.7,25.0
Joshua Kelley,LAC,18,2023,KC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",0.1,0.1,2,1.0,0,0,,0,0.0,0,17.8,30.0
